EBUSY,VAR_0
ENODEV,VAR_1
ENOMEM,VAR_2
GFP_KERNEL,VAR_3
MAX_SUBSTREAMS,VAR_4
SNDRV_PCM_HW_PARAM_PERIOD_BYTES,VAR_5
SNDRV_PCM_HW_PARAM_PERIOD_TIME,VAR_6
UINT_MAX,VAR_7
bcm2835_audio_open,FUNC_0
dev_err,FUNC_1
kfree,FUNC_2
kzalloc,FUNC_3
mutex_lock,FUNC_4
mutex_unlock,FUNC_5
snd_bcm2835_playback_free,VAR_8
snd_bcm2835_playback_hw,VAR_9
snd_bcm2835_playback_spdif_hw,VAR_10
snd_pcm_hw_constraint_minmax,FUNC_6
snd_pcm_hw_constraint_step,FUNC_7
snd_pcm_substream_chip,FUNC_8
snd_bcm2835_playback_open_generic,FUNC_9
substream,VAR_11
spdif,VAR_12
chip,VAR_13
runtime,VAR_14
alsa_stream,VAR_15
idx,VAR_16
err,VAR_17
